"種類ID","種類名","駅コード(運行系統)","駅コード(正式)[code]","駅名(正式)[code]","駅コード(正式)[id]","駅名(正式)[id]","駅名","駅グループコード(運行系統)","路線名(運行系統)","路線コード(運行系統)[code]","路線名(運行系統)[code]","路線コード(運行系統)[id]","路線名(運行系統)[id]","ナンバリング接頭辞","路線記号","ナンバリングハイフン","駅番号","路線(運行系統)ごとの並び順","駅カラー"
"","","12001806","1201783","中央林間","17107","中央林間","中央林間","12001806","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","02","3","#0185CF"
"","","12001807","1201784","南林間","17108","南林間","南林間","12001807","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","03","4","#0185CF"
"","","12001808","1201785","鶴間","17109","鶴間","鶴間","12001808","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","04","5","#0185CF"
"","","12001809","1201786","大和","17110","大和","大和","12001809","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","05","6","#0185CF"
"","","12001810","1201787","桜ヶ丘","17111","桜ヶ丘","桜ヶ丘","12001810","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","06","7","#0185CF"
"","","12001811","1201788","高座渋谷","17112","高座渋谷","高座渋谷","12001811","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","07","8","#0185CF"
"","","12001812","1201789","長後","17113","長後","長後","12001812","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","08","9","#0185CF"
"","","12001813","1201790","湘南台","17114","湘南台","湘南台","12001813","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","09","10","#0185CF"
"","","12001814","1201791","六会日大前","17115","六会日大前","六会日大前","12001814","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","10","11","#0185CF"
"","","12001815","1201792","善行","17116","善行","善行","12001815","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","11","12","#0185CF"
"","","12001816","1201793","藤沢本町","17117","藤沢本町","藤沢本町","12001816","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","12","13","#0185CF"
"","","12001817","1201794","藤沢","17118","藤沢","藤沢","12001817","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","13","14","#0185CF"
"","","12001818","1201795","本鵠沼","17119","本鵠沼","本鵠沼","12001818","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","14","15","#0185CF"
"","","12001819","1201796","鵠沼海岸","17120","鵠沼海岸","鵠沼海岸","12001819","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","15","16","#0185CF"
"","","12001820","1201797","片瀬江ノ島","17121","片瀬江ノ島","片瀬江ノ島","12001820","江ノ島線","120136A","江ノ島線","1078","江ノ島線","","OE","","16","17","#0185CF"
"","","12001821","1201798","新百合ヶ丘","17122","新百合ヶ丘","新百合ヶ丘","12001821","多摩線","120137A","多摩線","1079","多摩線","","OH","","23","1","#0185CF"
"","","12001822","1201799","五月台","17123","五月台","五月台","12001822","多摩線","120137A","多摩線","1079","多摩線","","OT","","01","2","#0185CF"
"","","12001823","1201800","栗平","17124","栗平","栗平","12001823","多摩線","120137A","多摩線","1079","多摩線","","OT","","02","3","#0185CF"
"","","12001824","1201801","黒川","17125","黒川","黒川","12001824","多摩線","120137A","多摩線","1079","多摩線","","OT","","03","4","#0185CF"
"","","12001825","1201802","はるひ野","17126","はるひ野","はるひ野","12001825","多摩線","120137A","多摩線","1079","多摩線","","OT","","04","5","#0185CF"
"","","12001826","1201803","小田急永山","17127","小田急永山","小田急永山","12001826","多摩線","120137A","多摩線","1079","多摩線","","OT","","05","6","#0185CF"
"","","12001827","1201804","小田急多摩センター","17128","小田急多摩センター","小田急多摩センター","12001827","多摩線","120137A","多摩線","1079","多摩線","","OT","","06","7","#0185CF"
"","","12001828","1201805","唐木田","17129","唐木田","唐木田","12001828","多摩線","120137A","多摩線","1079","多摩線","","OT","","07","8","#0185CF"
"","","12001829","1201806","西馬込","17130","西馬込","西馬込","12001829","浅草線","120138A","浅草線","1080","浅草線","","A","-","01","1","#F2706C"
"","","12001830","1201807","馬込","17131","馬込","馬込","12001830","浅草線","120138A","浅草線","1080","浅草線","","A","-","02","2","#F2706C"
"","","12001831","1201808","中延","17132","中延","中延","12001831","浅草線","120138A","浅草線","1080","浅草線","","A","-","03","3","#F2706C"
"","","12001832","1201809","戸越","17133","戸越","戸越","12001832","浅草線","120138A","浅草線","1080","浅草線","","A","-","04","4","#F2706C"
"","","12001833","1201810","五反田","17134","五反田","五反田","12001833","浅草線","120138A","浅草線","1080","浅草線","","A","-","05","5","#F2706C"
"","","12001834","1201811","高輪台","17135","高輪台","高輪台","12001834","浅草線","120138A","浅草線","1080","浅草線","","A","-","06","6","#F2706C"
"","","12001835","1201812","泉岳寺","17136","泉岳寺","泉岳寺","12001835","浅草線","120138A","浅草線","1080","浅草線","","A","-","07","7","#F2706C"
"","","12001836","1201813","三田","17137","三田","三田","12001836","浅草線","120138A","浅草線","1080","浅草線","","A","-","08","8","#F2706C"
"","","12001837","1201814","大門","17138","大門","大門","12001837","浅草線","120138A","浅草線","1080","浅草線","","A","-","09","9","#F2706C"
"","","12001838","1201815","新橋","17139","新橋","新橋","12001838","浅草線","120138A","浅草線","1080","浅草線","","A","-","10","10","#F2706C"
"","","12001839","1201816","東銀座","17140","東銀座","東銀座","12001839","浅草線","120138A","浅草線","1080","浅草線","","A","-","11","11","#F2706C"
"","","12001840","1201817","宝町","17141","宝町","宝町","12001840","浅草線","120138A","浅草線","1080","浅草線","","A","-","12","12","#F2706C"
"","","12001841","1201818","日本橋","17142","日本橋","日本橋","12001841","浅草線","120138A","浅草線","1080","浅草線","","A","-","13","13","#F2706C"
"","","12001842","1201819","人形町","17143","人形町","人形町","12001842","浅草線","120138A","浅草線","1080","浅草線","","A","-","14","14","#F2706C"
"","","12001843","1201820","東日本橋","17144","東日本橋","東日本橋","12001843","浅草線","120138A","浅草線","1080","浅草線","","A","-","15","15","#F2706C"
"","","12001844","1201821","浅草橋","17145","浅草橋","浅草橋","12001844","浅草線","120138A","浅草線","1080","浅草線","","A","-","16","16","#F2706C"
"","","12001845","1201822","蔵前","17146","蔵前","蔵前","12001845","浅草線","120138A","浅草線","1080","浅草線","","A","-","17","17","#F2706C"
"","","12001846","1201823","浅草","17147","浅草","浅草","12001846","浅草線","120138A","浅草線","1080","浅草線","","A","-","18","18","#F2706C"
"","","12001847","1201824","本所吾妻橋","17148","本所吾妻橋","本所吾妻橋","12001847","浅草線","120138A","浅草線","1080","浅草線","","A","-","19","19","#F2706C"
"","","12001848","1201825","押上（スカイツリー前）","17149","押上（スカイツリー前）","押上（スカイツリー前）","12001848","浅草線","120138A","浅草線","1080","浅草線","","A","-","20","20","#F2706C"
"","","12001849","1201826","目黒","17150","目黒","目黒","12001849","三田線","120139A","三田線","1081","三田線","","I","-","01","1","#0072BC"
"","","12001850","1201827","白金台","17151","白金台","白金台","12001850","三田線","120139A","三田線","1081","三田線","","I","-","02","2","#0072BC"
"","","12001851","1201828","白金高輪","17152","白金高輪","白金高輪","12001851","三田線","120139A","三田線","1081","三田線","","I","-","03","3","#0072BC"
"","","12001852","1201829","三田","17153","三田","三田","12001852","三田線","120139A","三田線","1081","三田線","","I","-","04","4","#0072BC"
"","","12001853","1201830","芝公園","17154","芝公園","芝公園","12001853","三田線","120139A","三田線","1081","三田線","","I","-","05","5","#0072BC"
"","","12001854","1201831","御成門","17155","御成門","御成門","12001854","三田線","120139A","三田線","1081","三田線","","I","-","06","6","#0072BC"
"","","12001855","1201832","内幸町","17156","内幸町","内幸町","12001855","三田線","120139A","三田線","1081","三田線","","I","-","07","7","#0072BC"
"","","12001856","1201833","日比谷","17157","日比谷","日比谷","12001856","三田線","120139A","三田線","1081","三田線","","I","-","08","8","#0072BC"
"","","12001857","1201834","大手町","17158","大手町","大手町","12001857","三田線","120139A","三田線","1081","三田線","","I","-","09","9","#0072BC"
"","","12001858","1201835","神保町","17159","神保町","神保町","12001858","三田線","120139A","三田線","1081","三田線","","I","-","10","10","#0072BC"
"","","12001859","1201836","水道橋","17160","水道橋","水道橋","12001859","三田線","120139A","三田線","1081","三田線","","I","-","11","11","#0072BC"
"","","12001860","1201837","春日","17161","春日","春日","12001860","三田線","120139A","三田線","1081","三田線","","I","-","12","12","#0072BC"
"","","12001861","1201838","白山","17162","白山","白山","12001861","三田線","120139A","三田線","1081","三田線","","I","-","13","13","#0072BC"
"","","12001862","1201839","千石","17163","千石","千石","12001862","三田線","120139A","三田線","1081","三田線","","I","-","14","14","#0072BC"
"","","12001863","1201840","巣鴨","17164","巣鴨","巣鴨","12001863","三田線","120139A","三田線","1081","三田線","","I","-","15","15","#0072BC"
"","","12001864","1201841","西巣鴨","17165","西巣鴨","西巣鴨","12001864","三田線","120139A","三田線","1081","三田線","","I","-","16","16","#0072BC"
"","","12001865","1201842","新板橋","17166","新板橋","新板橋","12001865","三田線","120139A","三田線","1081","三田線","","I","-","17","17","#0072BC"
"","","12001866","1201843","板橋区役所前","17167","板橋区役所前","板橋区役所前","12001866","三田線","120139A","三田線","1081","三田線","","I","-","18","18","#0072BC"
"","","12001867","1201844","板橋本町","17168","板橋本町","板橋本町","12001867","三田線","120139A","三田線","1081","三田線","","I","-","19","19","#0072BC"
"","","12001868","1201845","本蓮沼","17169","本蓮沼","本蓮沼","12001868","三田線","120139A","三田線","1081","三田線","","I","-","20","20","#0072BC"
"","","12001869","1201846","志村坂上","17170","志村坂上","志村坂上","12001869","三田線","120139A","三田線","1081","三田線","","I","-","21","21","#0072BC"
"","","12001870","1201847","志村三丁目","17171","志村三丁目","志村三丁目","12001870","三田線","120139A","三田線","1081","三田線","","I","-","22","22","#0072BC"
"","","12001871","1201848","蓮根","17172","蓮根","蓮根","12001871","三田線","120139A","三田線","1081","三田線","","I","-","23","23","#0072BC"
"","","12001872","1201849","西台","17173","西台","西台","12001872","三田線","120139A","三田線","1081","三田線","","I","-","24","24","#0072BC"
"","","12001873","1201850","高島平","17174","高島平","高島平","12001873","三田線","120139A","三田線","1081","三田線","","I","-","25","25","#0072BC"
"","","12001874","1201851","新高島平","17175","新高島平","新高島平","12001874","三田線","120139A","三田線","1081","三田線","","I","-","26","26","#0072BC"
"","","12001875","1201852","西高島平","17176","西高島平","西高島平","12001875","三田線","120139A","三田線","1081","三田線","","I","-","27","27","#0072BC"
"","","12001876","1201853","新宿","17177","新宿","新宿","12001876","新宿線","120140A","新宿線","1082","新宿線","","S","-","01","1","#7CB841"
"","","12001877","1201854","新宿三丁目","17178","新宿三丁目","新宿三丁目","12001877","新宿線","120140A","新宿線","1082","新宿線","","S","-","02","2","#7CB841"
"","","12001878","1201855","曙橋","17179","曙橋","曙橋","12001878","新宿線","120140A","新宿線","1082","新宿線","","S","-","03","3","#7CB841"
"","","12001879","1201856","市ヶ谷","17180","市ヶ谷","市ヶ谷","12001879","新宿線","120140A","新宿線","1082","新宿線","","S","-","04","4","#7CB841"
